Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
112.000,-9.88800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
113.000,-9.88700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
114.000,-9.88600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
115.000,-9.88500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
116.000,-9.88400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
117.000,-9.88300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
118.000,-9.88200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
119.000,-9.88100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
120.000,-9.88000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
121.000,-9.87900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
122.000,-9.87800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
123.000,-9.87700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
124.000,-9.87600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
125.000,-9.87500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
126.000,-9.87400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
127.000,-9.87300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
128.000,-9.87200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
129.000,-9.87100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
130.000,-9.87000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
131.000,-9.86900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
132.000,-9.86800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
133.000,-9.86700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
134.000,-9.86600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
135.000,-9.86500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
136.000,-9.86400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
137.000,-9.86300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
138.000,-9.86200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
139.000,-9.86100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
140.000,-9.86000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
141.000,-9.85900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
142.000,-9.85800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
143.000,-9.85700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
144.000,-9.85600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
145.000,-9.85500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
146.000,-9.85400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
147.000,-9.85300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
148.000,-9.85200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
149.000,-9.85100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
150.000,-9.85000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
151.000,-9.84900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
152.000,-9.84800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
153.000,-9.84700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
154.000,-9.84600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
155.000,-9.84500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
156.000,-9.84400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
157.000,-9.84300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
158.000,-9.84200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
159.000,-9.84100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
160.000,-9.84000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
161.000,-9.83900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
162.000,-9.83800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
163.000,-9.83700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
164.000,-9.83600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
165.000,-9.83500001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
166.000,-9.83400001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
167.000,-9.83300001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
168.000,-9.83200001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
169.000,-9.83100001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
170.000,-9.83000001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
171.000,-9.82900001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
172.000,-9.82800001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
173.000,-9.82700001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
174.000,-9.82600001,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
175.000,-9.82500002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
176.000,-9.82400002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
177.000,-9.82300002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
178.000,-9.82200002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
179.000,-9.82100002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
180.000,-9.82000002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
181.000,-9.81900002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
